Tyron Woodley,Vicente Luque,,,,,2021-03-27,"Las Vegas, Nevada, USA",USA,Blue,False,Welterweight,MALE,3,0,2,0,5.74,0.54,0.9,0.66,0.5,6,3,30,0,0,1,0,8,3,0,12,Orthodox,180.34,190.5,170,3,0,1,2.36,0.48,0.4,1.06,0.4,8,6,68,6,1,3,3,6,4,0,17,Orthodox,175.26,187.96,170,38,29,-3,2,-2,-5,-3,-38,-6,2,-1,5.0800000000000125,2.539999999999992,-9,3.3800000000000003,0.5,-0.4,1,1,10.0,7.0,,,,,,,,7.0,,,,,,,,,,,,,10.0,,,,,,Red,SUB,D'Arce Choke,1,3:56,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sean O'Malley,Thomas Almeida,,,,,2021-03-27,"Las Vegas, Nevada, USA",USA,Red,False,Bantamweight,MALE,3,3,0,0,4.84,0.43,0.0,0.17,0.14,4,4,18,0,0,0,1,4,0,0,5,Southpaw,170.18,177.8,145,1,0,0,6.31,0.57,0.8,0.79,0.5,5,1,10,0,0,0,2,3,0,0,5,Switch,180.34,182.88,135,26,29,2,0,-1,0,3,8,0,1,0,-10.159999999999997,-5.079999999999984,3,-1.4699999999999998,-0.8,-0.62,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,3,3:52,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gillian Robertson,Miranda Maverick,,,,,2021-03-27,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Flyweight,FEMALE,3,0,1,0,6.0,0.48,0.0,2.25,0.75,1,0,1,0,0,0,0,1,0,0,1,Southpaw,160.02,165.1,125,1,0,0,2.01,0.49,0.9,2.54,0.47,2,3,18,0,0,0,1,1,4,0,6,Orthodox,165.1,160.02,125,25,23,-1,1,-1,-5,-3,-17,0,0,-4,-5.079999999999984,5.079999999999984,-2,3.99,-0.9,-0.29,1,1,,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,Red,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamie Mullarkey,Khama Worthy,,,,,2021-03-27,"Las Vegas, Nevada, USA",USA,Red,False,Lightweight,MALE,3,1,0,0,4.22,0.47,0.8,0.0,0.0,2,1,5,0,0,0,0,1,1,0,2,Orthodox,180.34,187.96,155,2,0,0,2.02,0.34,0.5,3.9,0.3,0,2,6,0,0,0,0,0,0,0,0,Orthodox,182.88,187.96,155,26,34,-1,0,2,2,-1,-1,0,1,1,-2.539999999999992,0.0,8,2.2,0.3,-3.9,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1,0:46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alonzo Menifield,Fabio Cherant,,,,,2021-03-27,"Las Vegas, Nevada, USA",USA,Red,False,Light Heavyweight,MALE,3,1,0,0,1.0,0.3,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,Southpaw,185.42,185.42,205,2,0,0,3.31,0.48,0.4,0.39,0.14,4,2,9,0,0,0,0,4,0,0,4,Orthodox,182.88,193.04,205,33,26,-1,0,-4,-4,-1,-7,0,-4,0,2.5400000000000205,-7.619999999999976,-7,-2.31,-0.4,-0.39,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Von Flue Choke,1,1:11,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jared Gooden,Abubakar Nurmagomedov,,,,,2021-03-27,"Las Vegas, Nevada, USA",USA,Blue,False,Welterweight,MALE,3,1,0,0,3.59,0.49,0.0,1.68,0.33,0,1,1,0,0,0,0,0,0,0,0,Orthodox,180.34,182.88,170,1,0,0,4.77,0.41,0.0,0.5,1.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,182.88,195.58,170,27,31,0,0,0,0,0,-2,0,0,0,-2.539999999999992,-12.700000000000015,4,-1.1799999999999995,0.0,1.18,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modestas Bukauskas,Michal Oleksiejczuk,,,,,2021-03-27,"Las Vegas, Nevada, USA",USA,Blue,False,Light Heavyweight,MALE,3,2,0,0,4.45,0.52,0.0,0.69,0.4,2,2,8,0,0,0,0,2,0,0,2,Southpaw,182.88,187.96,205,1,0,0,3.77,0.35,0.0,0.0,0.0,1,1,2,0,0,0,0,1,0,0,1,Switch,190.5,198.12,205,27,26,1,0,1,1,1,6,0,1,0,-7.620000000000003,-10.159999999999997,-1,0.6800000000000002,0.0,0.69,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shane Young,Omar Morales,,,,,2021-03-27,"Las Vegas, Nevada, USA",USA,Blue,False,Featherweight,MALE,3,1,0,0,3.66,0.37,0.0,0.68,1.0,3,1,11,0,0,0,2,1,0,0,3,Orthodox,180.34,185.42,145,1,0,0,5.22,0.4,0.0,0.8,0.23,2,2,9,0,0,0,1,1,0,0,2,Orthodox,172.72,182.88,145,27,35,0,0,1,1,-1,2,0,0,0,7.620000000000003,2.5400000000000205,8,-1.5599999999999996,0.0,-0.12,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc-Andre Barriault,Abu Azaitar,,,,,2021-03-27,"Las Vegas, Nevada, USA",USA,Red,False,Middleweight,MALE,3,0,1,0,5.21,0.44,0.0,0.5,0.25,1,0,3,0,0,0,1,0,0,0,1,Orthodox,175.26,193.04,185,3,0,0,5.36,0.48,0.0,0.43,0.25,0,3,11,0,0,0,0,0,0,0,0,Orthodox,185.42,187.96,185,31,35,-3,1,1,1,-3,-8,0,0,0,-10.160000000000023,5.079999999999984,4,-0.1500000000000003,0.0,0.07,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,3,4:56,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derek Brunson,Kevin Holland,,,,,2021-03-20,"Las Vegas, Nevada, USA",USA,Red,False,Middleweight,MALE,5,0,5,0,3.74,0.54,0.6,0.92,0.45,5,2,26,0,0,2,2,3,2,0,9,Orthodox,190.5,205.74,185,0,3,0,3.46,0.47,0.5,3.11,0.33,5,6,39,0,0,0,6,7,2,0,15,Southpaw,185.42,195.58,185,37,28,0,2,0,-6,-4,-13,0,-4,0,5.079999999999984,10.159999999999997,-9,0.2800000000000002,0.0999999999999999,-2.19,1,1,10.0,7.0,,,,,,,7.0,,,,,,,,,,,,,10.0,,,,,,,Red,U-DEC,,5,5:00,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Song Kenan,Max Griffin,,-190,,52.63157894736842,2021-03-20,"Las Vegas, Nevada, USA",USA,Blue,False,Welterweight,MALE,3,0,1,0,4.14,0.48,0.5,1.7,0.51,1,6,28,0,1,0,1,2,0,0,4,Orthodox,180.34,193.04,170,0,2,0,4.39,0.46,0.0,0.0,0.0,2,1,10,0,0,0,1,3,0,0,4,Orthodox,182.88,180.34,170,31,35,0,-1,-1,0,5,18,0,-1,0,-2.539999999999992,12.699999999999989,4,-0.25,0.5,1.7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1,2:20,140,,,,,,,,,,,,,,,,,,,,,,,,,,+135,,+1000,,+275
Cheyanne Buys,Montserrat Conejo,,,,,2021-03-20,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Strawweight,FEMALE,3,0,0,0,1.0,0.36,2.0,4.0,0.8,0,0,0,0,0,0,0,0,0,0,0,Southpaw,152.4,154.94,115,0,1,0,4.1,0.53,0.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,Switch,160.02,160.02,115,25,28,0,-1,-1,-1,0,-3,0,0,0,-7.620000000000003,-5.0800000000000125,3,-3.1,2.0,4.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adrian Yanez,Gustavo Lopez,,,,,2021-03-20,"Las Vegas, Nevada, USA",USA,Red,False,Bantamweight,MALE,3,0,1,0,2.24,0.41,0.5,1.07,0.5,1,1,4,0,0,0,0,0,1,0,1,Orthodox,165.1,170.18,135,0,2,0,4.69,0.44,0.0,0.0,0.0,2,0,2,0,0,0,0,2,0,0,2,Orthodox,170.18,177.8,135,27,31,0,-1,-1,-1,1,2,0,-2,1,-5.0800000000000125,-7.620000000000003,4,-2.45,0.5,1.07,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,3,0:27,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tai Tuivasa,Harry Hunsucker,-137,,72.99270072992701,,2021-03-20,"Las Vegas, Nevada, USA",USA,Red,False,Heavyweight,MALE,3,1,0,0,4.33,0.51,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,Orthodox,187.96,190.5,241,0,1,0,4.38,0.5,0.0,0.0,0.0,3,3,13,0,0,0,1,3,0,0,4,Southpaw,187.96,190.5,264,28,32,1,-1,-3,-4,-2,-12,0,-3,0,0.0,0.0,4,-0.0499999999999998,0.0,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,1,0:49,49,,,,,,,,,,,,,,,,,,,,,,,,,+350,,+1600,,+160,
Marion Reneau,Macy Chiasson,,,,,2021-03-20,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Bantamweight,FEMALE,3,0,1,0,4.16,0.49,0.5,0.98,0.21,3,1,11,0,0,0,1,2,1,0,4,Orthodox,180.34,182.88,135,3,0,1,3.29,0.41,0.8,0.66,0.63,2,5,30,0,0,0,1,2,2,0,5,Orthodox,167.64,172.72,135,43,29,-3,1,1,-1,-4,-19,0,0,-1,12.699999999999989,10.159999999999997,-14,0.8700000000000001,-0.3,0.3199999999999999,1,1,11.0,9.0,,,,9.0,,,,,,,,,,,,,11.0,,,,,,,,,,Red,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonardo Santos,Grant Dawson,,,,,2021-03-20,"Las Vegas, Nevada, USA",USA,Blue,False,Lightweight,MALE,3,0,5,0,3.4,0.48,1.6,3.44,0.34,5,0,12,0,0,0,2,0,3,0,5,Switch,177.8,182.88,145,0,7,1,2.65,0.44,0.3,1.07,0.29,6,0,18,0,0,1,2,2,2,0,7,Orthodox,182.88,190.5,155,41,27,0,-2,-1,-2,0,-6,0,-2,1,-5.079999999999984,-7.620000000000003,-14,0.75,1.3,2.37,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,3,4:59,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trevin Giles,Roman Dolidze,-106,,94.33962264150944,,2021-03-20,"Las Vegas, Nevada, USA",USA,Red,False,Middleweight,MALE,3,0,2,0,2.36,0.48,1.5,2.74,0.52,2,0,4,0,0,1,0,1,0,0,2,Orthodox,187.96,193.04,205,0,2,0,3.26,0.56,0.3,1.37,0.8,2,2,17,0,0,1,0,3,0,0,4,Orthodox,182.88,187.96,185,28,32,0,0,0,-2,-2,-13,0,-2,0,5.0800000000000125,5.079999999999984,4,-0.8999999999999999,1.2,1.37,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,+210,,+1000,,+450,
Montel Jackson,Jesse Strader,,,,,2021-03-20,"Las Vegas, Nevada, USA",USA,Red,False,Bantamweight,MALE,3,0,0,0,7.12,0.56,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,170.18,177.8,135,1,0,0,3.77,0.55,0.2,4.15,0.77,3,2,16,0,0,0,2,1,1,0,4,Southpaw,177.8,190.5,135,28,29,-1,0,-3,-4,-2,-16,0,-1,-1,-7.620000000000003,-12.699999999999989,1,3.35,-0.2,-4.15,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1,1:58,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruno Silva,JP Buys,,,,,2021-03-20,"Las Vegas, Nevada, USA",USA,Red,False,Flyweight,MALE,3,0,1,0,2.66,0.45,2.2,2.22,0.5,1,1,3,0,0,0,0,0,1,0,1,Orthodox,165.1,170.18,125,2,0,0,2.98,0.46,0.0,2.89,0.31,0,2,9,0,0,0,0,0,0,0,0,Orthodox,162.56,165.1,125,31,24,-2,1,1,1,-1,-6,0,0,1,2.539999999999992,5.0800000000000125,-7,-0.3199999999999998,2.2,-0.6699999999999999,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,2,2:56,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Misha Cirkunov,Ryan Spann,,,,,2021-03-13,"Las Vegas, Nevada, USA",USA,Blue,False,Light Heavyweight,MALE,3,1,0,0,3.55,0.45,1.7,1.72,0.41,5,2,12,0,0,1,1,1,2,0,5,Orthodox,195.58,200.66,205,0,1,0,4.18,0.51,2.3,4.28,0.57,4,3,12,0,0,0,0,1,5,0,6,Orthodox,190.5,195.58,205,34,29,1,-1,1,-1,-1,0,0,0,-3,5.0800000000000125,5.079999999999984,-5,-0.6299999999999999,-0.5999999999999999,-2.5600000000000005,1,1,13.0,11.0,,,,,,11.0,,,,,,,,,,,,,13.0,,,,,,,,Red,KO/TKO,Punches,1,1:11,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan Ige,Gavin Tucker,,,,,2021-03-13,"Las Vegas, Nevada, USA",USA,Red,False,Featherweight,MALE,3,0,3,0,4.39,0.45,1.5,2.98,0.42,3,1,15,0,0,0,2,0,2,0,4,Southpaw,167.64,167.64,145,1,0,0,3.82,0.46,0.4,1.38,0.25,6,2,25,0,0,2,2,1,2,0,7,Orthodox,170.18,180.34,145,29,34,-1,3,-3,-3,-1,-10,0,-1,0,-2.539999999999992,-12.699999999999989,5,0.5699999999999998,1.1,1.6,1,1,,9.0,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,Red,KO/TKO,Punch,1,0:22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Martinez,Davey Grant,,,,,2021-03-13,"Las Vegas, Nevada, USA",USA,Blue,False,Bantamweight,MALE,3,0,2,0,4.21,0.47,0.2,2.07,0.46,2,3,15,0,0,1,1,1,0,0,3,Orthodox,172.72,175.26,135,0,2,0,4.27,0.46,0.0,0.48,0.37,2,2,18,0,0,0,2,2,0,0,4,Southpaw,172.72,177.8,135,26,35,0,0,0,-1,1,-3,0,-1,0,0.0,-2.5400000000000205,9,-0.0599999999999996,0.2,1.59,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,2,3:03,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manel Kape,Matheus Nicolau,,,,,2021-03-13,"Las Vegas, Nevada, USA",USA,Blue,False,Flyweight,MALE,3,1,0,0,3.79,0.52,1.4,1.93,0.44,3,1,10,0,0,1,1,0,1,0,3,Orthodox,167.64,167.64,125,1,0,0,3.67,0.45,0.0,1.0,0.28,0,1,3,0,0,0,0,0,0,0,0,Southpaw,165.1,172.72,125,27,28,0,0,3,3,0,7,0,0,1,2.5400000000000205,-5.079999999999984,1,0.1200000000000001,1.4,0.93,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angela Hill,Ashley Yoder,,,,,2021-03-13,"Las Vegas, Nevada, USA",USA,Red,False,Women's Strawweight,FEMALE,3,0,1,0,2.75,0.39,0.7,1.33,0.37,2,5,24,0,0,1,2,0,0,0,3,Southpaw,170.18,175.26,115,2,0,0,5.66,0.5,0.1,0.45,0.36,3,9,45,0,0,0,5,2,0,0,7,Orthodox,160.02,162.56,115,36,33,-2,1,-1,-4,-4,-21,0,-2,0,10.159999999999997,12.699999999999989,-3,-2.91,0.6,0.8800000000000001,1,1,,12.0,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,Red,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charles Jourdain,Marcelo Rojo,,,,,2021-03-13,"Las Vegas, Nevada, USA",USA,Red,False,Featherweight,MALE,3,0,0,0,5.1,0.36,0.0,1.03,0.5,0,0,0,0,0,0,0,0,0,0,0,Orthodox,172.72,180.34,145,1,0,1,4.79,0.45,0.7,0.0,0.0,1,2,11,0,0,0,0,1,0,0,1,Switch,175.26,175.26,145,25,32,-1,0,-1,-1,-2,-11,0,-1,0,-2.539999999999992,5.0800000000000125,7,0.3099999999999996,-0.7,1.03,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,3,4:31,871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rani Yahya,Ray Rodriguez,,,,,2021-03-13,"Las Vegas, Nevada, USA",USA,Red,False,Bantamweight,MALE,3,2,0,0,0.9,0.27,0.0,1.42,0.5,0,2,4,0,0,0,0,0,0,0,0,Orthodox,170.18,177.8,135,1,0,1,1.57,0.37,2.0,2.89,0.33,4,7,55,0,0,1,4,0,10,0,15,Orthodox,167.64,170.18,135,36,33,1,0,-4,-15,-5,-51,0,0,-10,2.539999999999992,7.620000000000003,-3,-0.67,-2.0,-1.4700000000000002,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Arm Triangle,2,3:09,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nasrat Haqparast,Rafa Garcia,,,,,2021-03-13,"Las Vegas, Nevada, USA",USA,Red,False,Lightweight,MALE,3,0,0,0,3.47,0.23,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,170.18,177.8,155,0,1,0,5.81,0.47,0.0,0.18,0.16,3,2,15,0,0,0,3,1,0,0,4,Southpaw,177.8,182.88,155,25,26,0,-1,-3,-4,-2,-15,0,-1,0,-7.620000000000003,-5.079999999999984,1,-2.3399999999999994,0.0,-0.18,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortney Casey,JJ Aldrich,,,,,2021-03-13,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Flyweight,FEMALE,3,1,0,0,3.76,0.41,0.0,0.8,0.4,3,3,20,0,0,0,4,0,0,0,4,Southpaw,165.1,170.18,125,1,0,0,4.33,0.38,0.6,0.28,0.27,2,7,30,0,0,1,1,1,2,0,5,Orthodox,170.18,170.18,125,33,28,0,0,1,-1,-4,-10,0,-1,-2,-5.0800000000000125,0.0,-5,-0.5700000000000003,-0.6,0.52,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gloria de Paula,Jinh Yu Frey,,,,,2021-03-13,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Strawweight,FEMALE,3,2,0,0,1.79,0.4,0.7,1.06,0.42,0,2,6,0,0,0,0,0,0,0,0,Southpaw,160.02,165.1,115,0,1,0,3.33,0.54,1.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,Orthodox,165.1,170.18,115,25,35,2,-1,-1,-1,2,3,0,0,0,-5.079999999999984,-5.0800000000000125,10,-1.54,-0.3,1.06,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthew Semelsberger,Jason Witt,,,,,2021-03-13,"Las Vegas, Nevada, USA",USA,Red,False,Welterweight,MALE,3,0,1,0,3.16,0.65,1.8,3.65,0.5,1,1,3,0,0,0,0,0,1,0,1,Orthodox,177.8,177.8,170,0,1,0,6.11,0.48,0.5,0.99,1.0,1,0,3,0,0,0,1,0,0,0,1,Switch,185.42,190.5,170,28,34,0,0,0,0,1,0,0,0,1,-7.620000000000003,-12.699999999999989,6,-2.95,1.3,2.66,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1,0:16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan Blachowicz,Israel Adesanya,,,,,2021-03-06,"Las Vegas, Nevada, USA",USA,Red,True,Light Heavyweight,MALE,5,0,9,0,3.94,0.5,0.2,0.0,0.0,9,0,28,5,0,1,4,4,0,0,9,Switch,193.04,203.2,185,0,4,0,3.59,0.49,0.2,1.18,0.53,4,5,39,1,0,1,3,4,2,0,10,Orthodox,187.96,198.12,205,38,31,0,5,5,-1,-5,-11,4,0,-2,5.079999999999984,5.079999999999984,-7,0.3500000000000001,0.0,-1.18,1,1,,0.0,,,,,,0.0,,,,,,,14.0,,,,,,,0.0,,,,,,3.0,Red,U-DEC,,5,5:00,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amanda Nunes,Megan Anderson,,,,,2021-03-06,"Las Vegas, Nevada, USA",USA,Red,True,Women's Featherweight,FEMALE,5,0,2,0,1.76,0.46,0.5,0.52,0.25,2,2,7,0,0,0,0,2,1,0,3,Orthodox,182.88,182.88,145,0,11,0,4.5,0.51,0.9,2.5,0.53,11,2,37,8,0,1,3,8,2,0,14,Orthodox,172.72,175.26,145,32,31,0,-9,-9,-11,0,-30,-8,-6,-1,10.159999999999997,7.620000000000003,-1,-2.74,-0.4,-1.98,1,1,,0.0,,0.0,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,Red,SUB,Triangle Armbar,1,2:03,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petr Yan,Aljamain Sterling,,,,,2021-03-06,"Las Vegas, Nevada, USA",USA,Blue,True,Bantamweight,MALE,5,0,5,0,4.84,0.49,0.9,1.77,0.24,5,3,36,0,0,0,6,1,4,0,11,Orthodox,170.18,180.34,135,0,7,0,5.99,0.52,0.1,2.14,0.66,7,0,20,1,0,0,3,4,0,0,7,Switch,170.18,170.18,135,28,31,0,-2,-2,4,3,16,-1,-3,4,0.0,10.159999999999997,3,-1.1500000000000004,0.8,-0.3700000000000001,1,1,1.0,0.0,,,,,,,,,,,0.0,,10.0,,,,,,,,,,,1.0,,,Red,DQ,,4,4:29,1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Islam Makhachev,Drew Dober,,,,,2021-03-06,"Las Vegas, Nevada, USA",USA,Red,False,Lightweight,MALE,3,0,3,0,4.38,0.4,0.1,0.82,0.18,3,5,30,0,0,0,3,6,1,0,10,Southpaw,172.72,177.8,155,0,6,0,2.0,0.56,1.0,3.46,0.68,6,1,17,0,0,0,4,1,2,0,7,Southpaw,177.8,177.8,155,29,32,0,-3,-3,3,4,13,0,5,-1,-5.0800000000000125,0.0,3,2.38,-0.9,-2.64,1,1,,14.0,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,Red,SUB,Arm Triangle,3,1:37,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thiago Santos,Aleksandar Rakic,,,,,2021-03-06,"Las Vegas, Nevada, USA",USA,Blue,False,Light Heavyweight,MALE,3,0,1,0,4.23,0.52,0.2,0.75,0.25,4,1,14,0,0,0,3,2,0,0,5,Orthodox,193.04,198.12,205,2,0,0,4.27,0.48,0.1,0.7,0.38,4,7,40,1,0,0,2,11,0,0,13,Orthodox,187.96,193.04,205,37,29,-2,1,0,-8,-6,-26,-1,-9,0,5.079999999999984,5.0800000000000125,-8,-0.0399999999999991,0.1,0.05,1,1,4.0,2.0,,,,,,2.0,,,,,,,,,,,,,4.0,,,,,,,,Red,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominick Cruz,Casey Kenney,,,,,2021-03-06,"Las Vegas, Nevada, USA",USA,Red,False,Bantamweight,MALE,3,0,3,0,4.81,0.42,0.5,1.1,0.39,3,2,22,0,0,0,5,0,1,0,6,Southpaw,170.18,172.72,135,2,0,0,3.65,0.32,0.1,2.99,0.46,12,3,53,6,0,2,8,2,0,0,12,Orthodox,172.72,172.72,135,35,29,-2,3,-9,-6,-1,-31,-6,-2,1,-2.539999999999992,0.0,-6,1.1599999999999997,0.4,-1.89,1,1,,11.0,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,Red,S-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Song Yadong,Kyler Phillips,,,,,2021-03-06,"Las Vegas, Nevada, USA",USA,Blue,False,Bantamweight,MALE,3,0,3,0,5.32,0.46,0.4,2.88,0.63,3,0,6,0,0,0,1,2,0,0,3,Orthodox,172.72,182.88,135,0,5,1,4.35,0.42,0.4,0.59,0.75,4,0,13,0,0,0,2,2,1,0,5,Orthodox,172.72,170.18,135,23,25,0,-2,-1,-2,0,-7,0,0,-1,0.0,12.699999999999989,2,0.9700000000000006,0.0,2.29,1,1,,14.0,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,Red,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joseph Benavidez,Askar Askarov,,,,,2021-03-06,"Las Vegas, Nevada, USA",USA,Blue,False,Flyweight,MALE,3,0,2,1,3.37,0.55,0.0,2.75,0.28,2,0,9,0,0,0,2,0,0,0,2,Orthodox,167.64,170.18,125,2,0,0,3.52,0.34,0.6,1.41,0.3,6,7,68,3,0,1,10,6,4,0,21,Southpaw,162.56,165.1,125,36,28,-2,2,-4,-19,-7,-59,-3,-6,-4,5.0800000000000125,5.0800000000000125,-8,-0.1499999999999999,-0.6,1.34,1,1,3.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,3.0,,Red,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rogerio Bontorin,Kai Kara-France,,,,,2021-03-06,"Las Vegas, Nevada, USA",USA,Blue,False,Flyweight,MALE,3,1,0,0,5.02,0.39,0.0,0.53,0.23,3,2,17,0,0,1,3,0,0,0,4,Orthodox,162.56,175.26,125,1,0,0,2.82,0.53,1.2,1.68,0.43,3,1,9,0,0,1,0,1,1,0,3,Orthodox,165.1,170.18,125,28,27,0,0,0,1,1,8,0,-1,-1,-2.539999999999992,5.079999999999984,-1,2.2,-1.2,-1.15,1,1,,8.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,Red,KO/TKO,Punch,1,4:55,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tim Elliott,Jordan Espinosa,,,,,2021-03-06,"Las Vegas, Nevada, USA",USA,Red,False,Flyweight,MALE,3,1,0,0,4.22,0.52,0.2,0.75,0.28,3,3,15,0,0,0,2,1,1,0,4,Orthodox,167.64,175.26,125,0,1,0,3.35,0.45,1.1,4.01,0.49,2,9,36,1,0,0,4,0,1,0,5,Southpaw,170.18,167.64,125,34,31,1,-1,1,-1,-6,-21,-1,1,0,-2.539999999999992,7.619999999999976,-3,0.8699999999999997,-0.9000000000000001,-3.26,1,1,,12.0,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,Red,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
